q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
48,Rig-vedic religion was-,Polytheistic,Monotheistic,Monistic,Libertarian,U.P.P.C.S. (Mains),2014,a,"Exp) Option a is the correct answer
In the Rig Veda, the natural forces sun, moon, rivers,
mountainsand rains were defined as divinities. The religion
was naturalistic and polytheistic. Indra was the most
important god and he was called Purandara. Agni was seen as
intermediary between god and people. Surya was a god who
removed darkness. Ushas was the goddess of dawn. Aditi,
Prithvi and Sinivali are other goddesses."
49,Sir Edwin Arnold book ‘The Light of the Asia’ is based on-,Divavadana,Lalitvistar,Suttapitak,Abhidhammapitak,"U.P.P.C.S, (Mains)",2014,b,"Exp) Option b is the correct answer.
The Light of Asia is a poem by Sir Edwin Arnold, published
in 1879. It is a free adaptation of the Lalitavistara, a
Mahayana Buddhist text thai ‘ells the story of the Buddha’s
life. The Lalitavistara is a Sanskrit text that was composed in
India in the 2nd or 3rd century CE. It is a vast and complex
text that tells the story of the Buddha's life from his birth
to his enlightenment. The Light of Asia is a more concise
and accessible version of the Lalitavistara. It tells the story
of the Buddha’s life in a way that is appealing to.a Western
audience. The poem is divided into 27 cantos, or chapters.
Each canto tells a different story about the Buddhia’s life. The
poem is written in blank verse, which means that it does not
rhyme.
Important Tips
¢ Divavadana: The Divavadana is a collection of
Buddhist legends.

e Suttapitaka: The Suttapitaka is the collection of
discourses of the Buddha. ;
0 Abhidhammapitak: The Abhidhammapitak is the
collection of philosophical treatises of Buddhism."
50,The social status assigned to the foreigners in Indian society by Manu was of the-,Kshatriyas,Fallen Kshatriyas,Vaishyas,Sudras,U.P.P.S.C. (R.L),2014,b,"Exp) Option b is the correct answer.

According to Manusmriti, foreigners were considered
to be fallen Kshatriyas. This means that they were once
Kshatriyas, but they had lost their status due to their evil
deeds. Manusmriti states that forcigners should be treated
with respect, but they should not be allowed to hold positions
of power or authority."
51,Who among the following Vedic deity believed to be their priest?,Agni,Brihaspati,Dyaus,Indra,U.P.P.C.S (Main),2013,b,"Exp) Option b is the correct answer

+ Brihaspati is mentioned in the Vedas as the Brahman
priest and a Vedic deity. Subsequently he became one of
the nine planetary deities representing the planet Jupiter.
In the epics and Puranas, he is mentioned as one of the
sages, the first son of Angirasas and teacher of gods. He
is revered as a sacred teacher, the teacher of gods and
teacher of teachers.

Important Tips

« Dyaus is the Hindu god of the sky.

e Agni is the fire-god of Hinduism. He is second
important god after Indra in the Vedic period.

e Indra is one of the most important gods of the ancient
Indian vedic tradition. He is the king of Devas, |
and rules the svarga. He is the god of thunder and
lightning. |"
52,The Mantra famous with the name of ‘Gayatri Mantra’ found in which of the following scriptures—,Bhagwat Gita,Atharvaveda,Rig Veda,Manusmiriti,"U.P.P.C.S, (Pre)",2013,c,"Exp) Option c is the correct answer
The Gayatri Mantra is a Sanskrit mantra that has been
chanted for thousands of years. It was written down during
the Rig Vedic period in 1500-1000 BCE. It comes from the
third Mandala of the Rigveda and is considered to be one
of the oldest known and most powerful mantras. It is said to
contain all the knowledge of the universe."
53,Who was the last person to get enlightenment from Gautam Buddha?,Anand,Sariputta,Mogglan,Subhadda,U.P.P.C.S. (Pre),2013,d,"Exp) Option d is the correct answer.
Subhadda was a wandering ascetic who met the Buddha
shortly before his death. He was impressed by the Buddha's
teachings and asked to be admitted to the order of monks.
The Buddha agreed, and Subhadda became the last person
to be enlightened by the Buddha.

Important Tips

Who was Subhadda?

Once, there was a wandering monk named Subhadda near

Kusinagar. He heard that Buddha was going to pass away |

soon, and he wanted to meet him, Subhadda had a question .

he couldn’t answer himself, so he thought Buddha could |

help clear his doubts.

Subhadda decided to visit the sala tree grove where

' Buddha was. He asked Venerable Ananda if he could see
, Buddha. Ananda, however, was concerned about Buddha's
tiredness and told Subhadda not to disturb him.

Subhadda asked the same question two more times, and

each time, Ananda gave the same reply. However, Buddha

overheard part of their conversation and called Ananda
over. He told Ananda to let Subhadda come, saying that

Subhadda’s questions were genuine and that he would —

understand the answers.

So, Subhadda got permission to approach Buddha. After
greeting him, Subhadda mentioned that there were many
other teachers with different teachings. Buddha replied
that Subhadda shouldn’t worry about those teachings and
explained that only where the Noble Eightfold Path exists
can one find those who have reached different levels of
spiritual understanding.
Buddha said that his teaching contains the Noble Eightfold
Path and that only there can one find people at different
levels of understanding. He explained that his teaching
leads to genuine spiritual attainment.
Subhadda then requested to become a monk, and Buddha
agreed, This made Subhadda the last disciple of Buddha,
similar to how Kondanna was the first disciple 45 years
earlier in the deer park at Benares."
54,"The women of which Indian republic or kingdom had taken up arms against Alexander after a large number of its
soldiers had been killed or wounded in the battlefield?",Abhisara,Glausai,Katha,Massaga,U.P.P.C.S. (Mains),2013,d,"Exp) Option d is the correct answer
Massanga was the capital of the Aswaks Republic. After the
death of large number of Massanga’s soldiers in the batlle
with Alexanders forces , the women of Massanga raised
weapons to fight against the Alexanders invasion."
55,‘Sita’ in Mauryan peried means:,A goddess,A religious sect,Revenue from Crown land,Barren land,U.P.P.C.S. (Pre),2013,c,"Exp) Option c is the correct answer.
In the Mauryan period, “Sita” referred to revenues collected
from crown land. These were revenues obtained from
the land directly controlled by the monarch, forming a
significant part of the revenue system in the ancient Mauryan
administration."
56,The Arthashastra of Kautilya is a-,Play about Chandragupta Maurya,Biography,History of Chandragupta Maurya,Book on Principles of Government,U.P.P.C.S. (Mains),2012,d,"Exp) Option d is the correct answer.
The Arthashastra of Kautilya is a book on Principles
of Government, It is an ancient Indian Sanskrit treatise
encompassing statecraft, political science, economics, and
military strategy. Traditionally attributed to Kautilya, it
offers insights into governance, law, ethics, economics,
diplomacy, and more. With a wide scope, it addresses various
aspects of state administration and societal welfare. It is
believed to have been composed between the 2nd century
BCE and 3rd century CE and has resurged in contemporary
global discourse on power and governance."
57,The Harappan city represented by the archacological site of Lothal was situated on the river,Narmada,Mahi,Bhogva,Bhima,U.P.P.C.S(Mains),2012,c,"Exp) Option c is the correct answer
Lothal was one of the southernmost sites of the ancient
Indus Valley civilisation, located in the Bhal region of the
Indian state of Gujarat. Lothal was Excavated by SR Rao in
1954. It is Situated on the bank of river Bhogava."
58,"Match list-I with list-II and select the correct answer using the codes given below the lists:
list-I(Vedic Rivers)            list-II(Modern Name)
A.Kubha     1.Gandak
B.Purushni  2.Kabul
C.Sadaneera 3.Ravi
D.Shutodri  4.Sutlej
Code; 
ABCD",1243,2314,3421,4132,UPPCS (Pre),2012,b,"Exp) Option b is the correct answer
The correct pairs are A-4, B-3, C-1, D-2.
The Vedic rivers and their Modern names are given as
follows.

| Asikni- OO | Chenab ___|
as be ean ~ - Tpeas - = ; — :"
59,"Turamaya, a contemporary of Ashoka was the ruler of-",Egypt,Corinth,Macedonia,Syria,U.P.P.C.S. (Pre),2012,a,"Exp) Option a is the correct answer.
Turamaya, a contemporary of Ashoka was the ruler of
Egypt. In his thirteenth inscription, Ashoka mentions five
Greck contemporary kings. Turamaya has been identified
with the contemporary ruler of Egypt (246 to 222 BC).
— _—_ onan Tips oe
| Within 13° Major Rock edict, Ashoka refers to five Greek |
‘rulers in relation to the reach and influence of his teachings |
,* Amtiyoga or Amtiyaka: Identified with Antiochus II
| Theos, ruler of the Seleucid Empire from 261 to 246 |
ae
e Tulamaya: Identified with Ptolemy III Euergetes, ruler |
of Egypt from 246 to 222 BC. |
¢ Antekina: Identified with Antigonus Gonatus of!
Macedonia, ruler from 277 to 239 BC,
|. Maka: Identified with Magas of Cyrene, ruler from 276 |
. to 250 BC.
| ¢ Alikyashudala: Possibly identified with Alexander IJ |
| of Epirus, ruler from 272 to 255 BC. |
These references highlight Ashoka’s awareness of his |
contemporaries across various regions and his efforts |
to promote “Dhamma” beyond the boundaries of his own ;"
60,Which of the following Mauryan officers was in charge of weights and measures?,Pautavadhyaksha,Panyadhyaksha,Sitadhyaksha,Sunadhyaksha,U.P.P.C.S. (Mains),2012,a,"Exp) Option a is the correct answer.
In the Mauryan administration, the officer in charge of
weights and measures was referred to as “Pautavadhyaksha.”
This official was responsible for regulating and maintaining
standard weights and measures across the empire. Their roje
involved ensuring fair trade practices, preventing fraud, and
maintaining uniformity in the measurement of goods and
commodities.
| The Arthashastca Usis 27 Adhyakshas responsible for |
| various economic sectors, seme of them are. |
- Akaradhyaksha: Mining Officer |
e¢ Lauhadhyaksha: Metallurgy Officer |

+ Lavanadhyaksha: Officer of salt department |

» Swarnadhyaksha: Officer of gold department |

e Ayadhadhyaksha: Weapon manufacturing & defence |

— department. ,

e Kunyadhyaksha: Officer of forest.

e Panyadhyaksha: Office of commerce department

e Manadhyaksha: Office of time & place determining |

s Sunadhyaksha: Slaughter-house officer |

° Mudradhyaksha: Royal symbol, coin etc. |

e Dyutadhyaksha: Gambling departinent |

e Naukadhyaksha: Shipping department officer. |

2 Pattanadhyaksha: Officer of Port

o Sitadhyaksha: officer in charge of agriculture.

¢ Shulkadhyaksha: Officer-in-charge of royal income |

e Koshadhyaksha: ‘lreasury officer |

- Koshthagaradhyaksha: Royal veasury manager. —_|"
61,Who among the following is regarded as War-God in the Rig Veda?,Agni,Indra,Surya,Varuna,U.P.P.C.S. (Mains),2011,b,"Exp) Option b is the correct answer

In the Rig Veda, the natural forces sun, moon, rivers,
mountains and rains were defined as divinities. The religion
was naturalistic and polytheistic. Indra was the most
important god and he was called Purandara. It means that he
is the Indra who destroyed the puras of asuras. Thus, he is
known as the god of storms and wars."
62,The evidence of pit dwelling has been obtained from-,Burzahom,Koldihwa,Brahmagiri,Sanganakallu,U.P.P.C.S. (Mains),2011,a,"Exp) Option a is the correct answer.

Burzahom is known for its pit dwellings, which were
subterranean structures cut into the natural soil. The pits
were circular or oval in plan, narrow at the top and wide at
the base, and had post holes on the ground level to support
a wooden cover. The pits were used as dwellings, storage,
or ritual purposes. The pit dwellings are evidence of the
adaptation of the Neolithic people to the cold climate of
Kashunir.

e Koldihwa: This is a prehistoric site in Uttar Pradesh, |
where evidence of rice cultivation dating back to 7th |
millennium BCE has been found. Koldihwa also has
remains of mud structures, pottery, and animal bones |
from the Chalcolithic period. |

e Sanganakallu: This is a site in Karnataka where |
evidence of Neolithic and Megalithic cultures has
been found. Senganakallu has remains of stone circles, |
cairns, dolmens, and rock paintings. The site also"
