q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
50,Who out of the following performed a ritual called “Hiranya-Garbha ?,Mayur Sharman,Harish Chandra,Danti Durga,Harsha,U.P.P.C.S,2015.0,c,"Exp) Optton ¢ ts the correct anewer. .

In the mid-eightb ceatery, Dentldurga, a Reshtrakuts
chief, overthrew his Chelukys overlord and performed
o rituat called hirenya-gerbhe (literally, the golden
womb). The Hiranya-Garbha citual was @ Vedic ritual that
was pecformed by kings to legitimize their rule. The ritwal
Involved the king being placed in e golden worab and then
being reborn as a Kshatriye, the warrior cane. This rltual
was belicved to give the king the power and authority to rule."
51,Who was the founder of Pala dynasty?,Dharmapala,Deopala,Gopala,Ramapala,U.P.P.C.S.(Mains),2015.0,c,"Exp) Option ¢ Js the correct answer.

Gopala wae the founder of the Pale dynasty, rullng lo the
8th century CB. He established the dynecty in the regions
of Bihar aad Bengal. Gopala’s reign began arowad 750 CB.
He waa chosen to rule by « group of regional chiefteine to
bring an end to the chaotic state of affairs prevalent after
the death of Gaude king Shashanka. Gopale’s reign lald the
foundation for the Pale dynasty’s prominence in the region."
52,Who were called 'Dastar-Bandan'?,Sufi Saint,Khan,Malik,Ulema,U.P.P.C.S.(Pre),2014.0,d,"Bxp) Option ¢ is the correct enswee

Toe term “Dastar-Bandao” referred to bigh-renking
Musllem echolacs and juriets during the Sultanate and
Maghal periods in Indie. The title symbolized thelr authority
and reepect, a6 “dastar” means turban and ""bandan” means to
theIn Persien. So, “destar-bandan” literally meaas “one who
thes @ turban.” The Dastar-Bandan also served as advisors
to the emperors on religtous matters, drawing from the
knowledgeable ranks of the ulema, or Islamic scholars, who
held significant education and reverence."
53,What was the boundary between the Delhi Sultan and Mongols during the period of Alauddin Khalji after 1306 A.D.?,Byas,Ravi,Indus,Sutlej,U.P.P.C.S.(Pre),2014.0,b,"Exp) Option b is the correct aatwer,

Dering Alauddia Kbaljt's reign after 1306 A.D., the
boundary between the Delhi Sultanate end the Mongols
was demarcated by the Ravl River. This geographical
feature served as a natural barrier, betping to curb Mongol
Invasions and secure the nocthera frontiers of the empire.
The Ravi River acted as a strategie defense line, contributing
significantly to the stability, protection, and overall secusity
of the realm during that period.

Important Tips
Mongol invasions and northern conquests, 1297-1306:
Dorling 1297-1306, Mongol Invasions and conquests were
marked by several key events in Alauddin Khalji's relgn:
Punjeb Reld and Victory: In winter 1297, Mongols from
the Chagatai Khanate raided Punjab, advancing to Kasur.
Led by Ulugh Kben, Alauddin’s forces defeated them ia
Pebruary 1298. About 20,000 Mongols were killed, and
many more perished in Delhi after cepture.
Sindh Invasion: In 1298-99, another Mongol ermy invaded
Sindh, occupying the fort of Sivisten. Alauddin's general
Zafar Khan recaptured the fort, defeating the tovaders.
Gujarat Campaign: {n early 1299, Alauddin sent Ulugh
Khan and Nusrat Khan to Invade Gujarat. They plundered
towns, including Somnath’s temple. The Delhi army
captured Vaghele queen Kamala Devi and Malik Kafur. On
the return from Gujarat, Mongol soldiers mutlaied ocar
Jelore over loot sharing. Alaaddin’s response incladed
bersh punishments, reflectlag the practice of puolshing
families for men's crimes.
Battle of Kili: In 1299, Chagatal ruler Duwa sent Mongole
led by Qutlugh Khwaja. In the Battle of Kill, Alauddin
led Deths forces, but Zafar Khan attacked without orders.
Mongols retreated, inflicting heavy catusltles."
54,Who was the first Sultan of Delhi who introduced regular coins and declared Delhi the capital of his empire?,Nasiruddin Mahmud.,Iltutmish,Aram Shah,Balban,U.P.P.C.S.(Mains),2014.0,b,"Exp) Option b is the correct answer.
The flest Sulten of Delhi to introduce reguise coins and
declare Delbl as the capital of bls empire was Iltwtmish.
Mtutmish introdaced the silver tanka and the copper jital
coin His new bimetallic coinage system addressed the
stlver shortage Issue and became the foundation for coinage
during the Sultanate period. He also moved the capitol to
Delhi from Lahore after dethroning his predecessor Aram
Shab In 12t)itatmish shifted the capital to Delhi due to Its
strategie location, central to bis expanding empire. This
relocation fecilitated better administeation and defense,
solidifying bis rule and contributing to the growth of the
Dethi Sultanate,
Important Tips
Ututmlsh (1221 - 1236 AD):
Tituematsh, originally named Samshuddin Mliyas, reigned
froma 1211 to 1236. He was son In law of Qutbiddin Aidsk.
Iitutmish’s strategic pollcy toward the Mongola
prevented on attack by Genghis Khan. He denied
support to Khwarazm Sheh Jalaluddin from Central
Asia. He transferred the cepitel from Labore to Deihi.
Thutmish eccomplished the construction of the Quwwat-
ul-Islam Mosque and the Qutub Minar. He fnltlated the
feudalistic syster of Iqthe/Iqthederi, Ntutmnich formed
the Chahelgant, a pact involving forty Muslim nobles.

He introduced the coinage system of the Delhi Sultanate,
which included the Tanka (silver coin), Biranz (bronze
coin), and Jittal (copper coin). Ututmish nominated
his daughter, Raziya, as his successor. He provided
patronage to Minas-ur-Siraj, the author of “Minaj-us-
Siraj.” Iltutmish quelled internal rebellions by Rajputs in

‘ Gwalior, Ranthambor, Ajmer, and Jalore. He successfully

, managed challenges posed by Nasiruddin. Qabacha,
in Lahore and Multan, and thwarted a conspiracy by
Alivardan, the governor of Bengal."
55,"Given below are two statements, one labelled as Assertion (A) and the other as Reason (R).

Assertion (A):Balban made his government firm stable and centralized all authority in his hands.
Reason (R):He wanted to protect North-West frontier against Mongol invasions.

Code:","Both (A) and (R) are true, and (R) is the correct explanation of (A).","Both (A) and (R) are true, but (R) is not the correct explanation of (A).","(A) is true, but (R) is false.","(A) is false, but (R) is true.",U.P.P.C.S.(Mains),2013.0,b,"Exp) Option b is the correct answer.

Assertion (A) is true: Balban achieved a stable government

by consolidating authority in his hands. He curbed the

power of the nobles, abolished the Chahalgani system, and
introduced the “Sijda” and “Paibos” customs to enforce

his supremacy. This centralized control aimed to prevent

internal rebellions and establish a strong Sultanate.

Reason (R) is true: Balban was deeply concerned about the

threat of Mongol invasions from the North-West frontier. He

adopted a policy of “blood and iron,” fortifying defenses,

strengthening the western borders, and deploying troops

to counter Mongol incursions. His focus on military

preparedness aimed to safeguard his kingdom from potential

Mongol invasions.

{R) is not the correct explanation of (A): While it’s true

that Balban was concerned about the Mongol threat and took

steps to strengthen the western frontier, this reason alone

doesn’t directly explain why he centralized authority in his

hands. Balban’s centralization of authority was a broader

policy aimed at maintaining control over the nobles and

maintaining a strong and stable government."
56,Who was the medieval king responsible for introducing the silver coin called Tanka in North India?,Iltuimish,Raziyya,Alauddin Khalji,Muhammad Tughluq,U.P.P.C.S.(Pre),2013.0,a,"Exp) Option a is the correct answer.

Iitutmish is credited for standardizing the coinage of the

Delhi Sultanate. The currency system established by him

was also followed by his successors. He introduced Tanka

and Jital. Tanka was Silver coin whereas Jital was Copper

Coins."
57,What was Dar-ul-Shafa established by Firuz Tughluq?,An alms house,A free hospital,A library,A guest house for pilgrims,U.P.P.C.S.(Pre),2013.0,b,"Exp) Option b is the correct answer.

‘Dar-ul-Shafa’ established by Firuz Tughlug was a free

hospital. This institution was set up to provide medical

treatment and care to the poor and needy individuals

without any cost, It reflected Firuz Tughluq’s commitment to

the welfare of his subjects by ensuring that medical services

were accessible to those who couldn't afford them."
58,On whose coins the name of the last Caliph of Baghdad appeared for the first time?,Qutbuddin Aybak,Iltutmish,Alauddin Khalji,Alauddin Masud Shah,U.P.P.C.S.(Pre),2012.0,b,"Exp) Option b is the correct answer.

Itutmish introduced the coins of silver Tanka and copper

Jital. They were the two basic coins of the Sultanate period.

He was the first one to print the name of the last Caliph of

Baghdad in his coins as he got recognition for his rule

from the Abbasid Caliphate of Baghdad."
59,Pundravardhan Bhukti was located in:,Allahabad,Khajuraho,Kannauj,Patna,U.P.P.C.S.(Pre),2012.0,a,"Exp) Option a is the correct answer.

Pundravardhan Bhukti, named after the Pundra people,

was located in North Bengal. This territorial division of

ancient Bengal developed over time, initially based on the

Pundra tribe but gradually evolving into a significant political

and religious center. During the Gupta period, it became

an important bhukti (territorial division) with various

districts and subdivisions. It extended from the Padma River

in the south to the Himalayas in the north and expanded its

jurisdiction during the Pata period to include areas beyond

North Bengal, even reaching the northeastern region of

Sylhet. This region played a vital role in cultural exchange

and was strategically located on trade routes connecting

China with Magadha. However, it faded from prominence

in the medieval period when it became known as Mahasthan."
60,,,,,,,,c,"Exp) Option c is the correct answer,

Kannauj, formerly known as Mahodaya, is an ancient city

in Uttar Pradesh, India. The name “Mahodaya” was used

during the time of Mihira Bhoja. It served as a center for

various imperial Indian dynasties and played a significant

role in historical struggles. Kannauj was a focal point in

the Tripartite struggle involving the Gurjara-Pratihara,

Palas, and Rashtrakutas. The city is renowned for its

perfumes and traditional Kannauj Perfume industry. It’s

also associated with the distinct Kannauji dialect of the

Hindustani language."
61,"Which of the following Sangam ports were situated on the western coast? Select the correct answer from the code given below:
1.Korkai
2.Puhar
3.Tondi
4.Mushiri
Code:",1 and 2 only,2 and 3 only,3 and 4 only,4 and 1 only,U.P.P.C.S.(Pre),2012.0,c,"Exp) Option c is the correct answer.

The Sangam ports that were situated on the western coast

were Tondi and Mushiri.

¢ Tyndis/Tondi was an ancient Indian seaport/harbor-town
mentioned in the Graeco-Roman writings. According to
the Periplus of the Erythraean Sea, Tyndis was located
north of port Muziris in the country of the Cerobothra
(present-day Koyilandy Kerala).

* Mushiri, also known as Muziris or Muchiri, was a port
city in the present-day Ernakulam district of Kerala.
It was one of the richest and most prosperous ports in
ancient India, and a hub of international trade and
cultural exchange. Mushiri had extensive contacts with
the Roman Empire, Egypt, Greece, Persia, China, and
other regions.

Important Tips

¢ Korkai: Korkai, also known as Korkkai or Kayal, was
a port city in the present-day Thoothukudi district of
Tamil Nadu. It was the capital and the main seaport
of the Pandya dynasty, one of the three major Tamil
kingdoms that ruled over southern India during the
Sangam period.

e Puhar (also known as Poompuhar) is a town in the
Mayiladuthurai district in the southern Indian state of
i Tamil Nadu. It was once a flourishing ancient port city
| known as Kaveri Poompattinam, which is described in
i Sangam literature like Silappadikaram, Manimekalai,
Pattinapalai and Akananuru as the capital of the Early
j Chola kings in Tamilakam. Pubar is located near |
| the mouth of the Kaveri River, on the seacoast. It is
| mentioned in the Periplus of the Erythraean Sea."
