q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
96,"The earliest specimen of ‘Kavya’ style is
found in the inscription of:
TURBOS, (Pre)1997]","Rudyadaman of Kathiawar
(yo)Ashoka",,Rajendra I,None of the above,,,a,"Exp) Option a is the correct answer.
The earliest example of the ‘Kavya’ style is found in the
Junagadh inscription of Rudradaman in Kathiawar, dated
around 150 CE. Rudradaman I was a Saka ruler from the
Western Kshatrapas dynasty. The inscription, in Sanskrit
prose, praises Rudradaman I and offers historical records. It
combines classical Sanskrit with features of the vernacular
style, reflecting early Kavya characteristics.

Important Tips

Rudradaman I:

¢« Rudradaman | was a Saka king from the Western
Kshatrapas dynasty.

« His realm included Konkan, Narmada valley,
Kathiawar, Gujarat, and Malwa.

« He repaired the Sudarshana Lake in Kathiawar
and converted to Hinduism after marrying a Hindu
woman.

* Rudradaman wrote the first lengthy chaste Sanskrit
inscription.

* ‘cquiring the title of Maha Kshatrapa, he maintained

! marriage ties with the Satavahanas. i
_* He reclaimed most of Nahapana’s domains through |
victories, except Pune and Nasik.

« Rudradaman vanquished the Yaudheya tribes in
Haryana, described as a militant republic.

« He engaged in wars with the Satavahanas, and his
daughter married Vashishtiputra Satakarni to end
conflicts.

e The Junagadh inscription (150 CE) attests his efforts in
promoting arts, literature, and lake restoration.

* Rudradaman’s reign also saw Yavanesvara’s
translation of Yavanajataka from Greek to Sanskrit,
influencing Indian astrology,"
97,"The Gandhara School of art is the synthesis
of:",Indian and Greek Art,Indian and Chinese Ari,Indian and ‘lurk-Aighan Art,,"U.PP.C.S, (Pre)",1996.0,d,"Exp) Option d is the correct answer.

The Gandhara School of art is a synthesis of Indian and
Greek art. This school of art emerged during the reign of
Kushana emperor Kanishka. It blended Greco-Roman artistic
elements with Indian ideas and was closely associated with
Mahayana Buddhisin. The Bamiyan Buddha statues stand as
prominent examples of the Gandhara style’s fusion of these
artistic influences."
98,"Between which of the following was the
ancient town of Takshashila located?
TUBRPC.S. (Pre)1996]",Indus and Jheluns,"Jhelum and Chenab
(c} Chenab and Ravi",,Ravi and Beas,,,a,"Exp) Option a is the correct answer.

The ancient town of ‘Takshashila, also known as Taxila,
was located between the Indus and Jhelum rivers in
present-day Pakistan. Takshashila was a center of learning,
culture, and trade in ancient India. It was founded by
Bharata, the son of Shakuntala and Dushyanta, according
to the Mahabharata. It was alsa associated with Chanakya,
the author of Arthashastra. It was visited by Alexander the
Great in 326 BCE and later became part of various empires
such as the Bactrian Greeks, the Scythians, the Parthians, the
Kushans, and the Guptas.

Takshashila declined after the invasion of the Huns in
the 5th century CE and was eventually abandoned. It was
rediscovered by archaeologists in the 19th century CE and is
now a UNESCO World Heritage Site."
99,"Vhe historical Digambar Jain temple of
Sonagini is in~ TOBIEC IS. (Pre)1996]
fa)Uttar Pradesh
(h)Rajasthan",,,Madhya Pradesa,Gdisha,,,c,"Exp) Option c is the correct answer.

The historical Digambar Jain temple of Sonagiri is located
in Datia district of Madhya Pradesh. Sonagiri means the
golden peak and is a sacred place for the Digambar sect of
Jainism. 1t has about 77 temples on a hill and 26 temples in the
village at the foot of the hill. The main temple is dedicated to
Chandraprabha, the eighth Tirthankara or spiritual teacher
of Jainism.

The temple complex dates back to the 9th and 10th centuries
CE and was patronized by various dynasties such as the

Pratiharas, the Chandellas, the Tomars, and the Scindias. It
is also a place of pilgrimage for Jains, especially during the
festivals of Kartik Purnima and Falgun Purnima."
100,"Angkor Wat Vishnu Tennple is located in:
PUB EC.S, (Pre)1995]",Java,Sumatra,Cambodia,Champa,,,c,"Exp) Option c is the correct answer.
Angkor Wat is a temple complex in the province of Siem
Reap, Cambodia, originally dedicated to the Hindu
god Vishnu in the 12th century CE. It was built by King
Suryavarman II as his state temple and eventual mausoleum.
Angkor Wat is the world’s largest religious structure, covering
some 400 acres (160 hectares), and marks the high point of
Khmer architecture. It is also a UNESCO World Heritage
Site."
101,built by:  1994],Rashtrakutas,,Chalukyas,,"ULB B.C.S, re",,a,"Exp) Option a is the correct answer.
The rock-cut teinples of Mahabalipuram were built by the
Pallava kings, who ruled the region from the 6th to the
9th centuries CE. The Pallavas were a powerful dynasty that
patronized art, literature, and architecture. They introduced
new innovations in the rock medium, such as cave temples,
monolithic temples, bas-relief sculptures, and structural
temples.

[ Important Tips |
Some of the notable monuments built by the Pallava |
kings are: |

!
¢ The rathas or chariots, which are five monolithic |
temples carved out of a single boulder, each named
after a character from the epic Mahabharata.
e« The mandapas or cave sanctuaries, which are richly
| decorated with sculptures depicting Hindu gods va
goddesses.

| ¢ The rock reliefs, such as the famous Descent of the

Ganges, which is a huge open-air relief measuring 27
| meters by 9 meters, showing the story of how the river
Ganga descended from heaven to earth.

| * The Shore Temple, which is a structural temple built on

| the edge of the sea, dedicated to Shiva and Vishnu. It is

| __one of the oldest stone templesin South India, |"
102,"The initial design and construction of which
massive temple took place during the reign
of Suryavarman-H?",Sri Mariamiman Temole,Angkor Wat Temple,Batu Caves Temple,Kamakhya ‘iemple,(CLBEC.S. (Pre),1993.0,b,",

Exp) Option b is the correct answer.

Angkor Wat is a temple complex at Angkor, near Siémréab,

Cambodia, that was built in the 12th century by King

Suryavarman II (reigned 1113-c. 1150). It is the largest

religious monument in the world, covering some 400

acres (160 hectares), and marks the high point of Khmer

architecture.

Angkor Wat was built as the state temple and eventual

mausoleum of Suryavarman II, who dedicated it to the

Hindu god Vishnu. The temple has a square plan with five

central towers symbolizing the peaks of Mount Meru, the

mythical abode of the gods. The temple walls are decorated
with bas-relief sculptures depicting scenes from Hindu epics
and history.

-

Important Tips

ie Sri Mariamman Temple: This is a Hindu temple in
Singapore, dedicated to the goddess Mariamman.
It is the oldest Hindu temple in Singapore, dating
back to 1827. It was built by Naraina Pillai, a Tamil
businessman and community leader.

« Batu Caves Temple: This is a Hindu temple complex
in Malaysia, dedicated to Lord Murugan. It is located
inside a series of limestone caves near Kuala Lumpur.
The temple was established in 1891 by K. Thamboosamy
Pillai, an Indian trader and philanthropist.

« Kamakhya Temple: This is a Hindu temple in India,
dedicated to the goddess Kamakhya. It is one of the
oldest and most revered Shakti Peethas, where the
body parts of Sati fell after she immolated herself. The
temple is located on a hilltop in Guwahati, Assam. The
current structure dates back to the 16th century, when
it was rebuilt by King Nara Narayan of Koch Bihar."
103,"The temples of Khajuraho are related with-
jU.BPC.S. (Pre)1993]",Buddhist religion,Hindu religion,Hindu and Jain,fain celigion,,,c,"Exp) Option c is the correct answer.

The Khajuraho group of temples were built together but

were dedicated to two religions, Hinduism and Jainism,

suggesting a tradition of acceptance and respect for diverse

religious views among Hindus and Jains in the region. The

temples reflect the different sects and beliefs of these two

religions, such as Shaivism, Vaishnavism, and Digambara.

The temples are also known for their exquisite sculptures

that depict various aspects of human life, including erotic

themes. The Khajuraho temples are a remarkable example of

the Nagara style of architecture, which is characterized by a

sanctum, a shikhara, a mandapa, and an ambulatory passage."
104,‘Khe caves of Ajanta and Evora are in-,Andhra Pradesh,Macibya Pradesh,Maharashtra,Rajasthan,,,c,"Exp) Option c is the correct answer.

The caves of Ajanta and Ellora are located near Aurangabad

in Maharashtra, India. They are UNESCO World Heritage

Sites and are considered to be one of the finest examples of

ancient rock-cut caves in India. The caves of Ajanta date back

to between the 2nd century BCE and the 6th century CE,

and contain Buddhist paintings and sculptures. The caves

of Ellora date back to between the 6th and 11th centuries

CE, and contain Hindu, Buddhist and Jain monuments. The

most spectacular of these is the Kailasa Temple, a massive

monolithic structure dedicated to Shiva."
105,"Who built the Babri mosque established in
Ayodhys?",Babur,Humayun,Nizam-ul-Mulk,Mir Baqi,U.P.BC.S. (Pre),1992.0,d,"Exp) Option d is the correct answer.

According to the mosque’s inscriptions, it was built in 1528-

29 by Mir Baqi, a general of the Mughal emperor Babur."
106,"Match List-l with List-II and select the correct answer using the cedes given below the lists:
A.Sun Tempie             1.Karnataka
B.Lingaraja Temple       2.Kornark
C.Hawa Mahal             3.Jaipur
D.Statue of Gomateshwara 4.Bhubaneswar
Goede: 
ABCD",2 4 3 1,2 4 1 3,4 2 1 3,3 1 2 4,UPPCS (Pre),1992.0,a,"Exp) Option a is the correct answer.

« Sun Temple: This is a Hindu temple dedicated to the sun
god Surya, located in Konark, Odisha, India. It was built
by King Narasimhadeva I of the Eastern Ganga dynasty

in the 13th century CE. It is famous for its chariot-shaped
design, intricate stone carvings, and erotic sculptures. It
is also a UNESCO World Heritage Site.

¢ Lingaraja Temple: This is a Hindu temple dedicated to
Shiva, located in Bhubaneswar, Odisha, India. It was built
by the Somavamsi and Ganga kings between the 11th
and 12th centuries CE. It is one of the oldest and largest
temples in Odisha and represents the peak of Kalinga
architecture. It has a towering spire that is 55 meters high
and a complex of smaller shrines and halls.

« Hawa Mahal: This is a palace built by Maharaja Sawai
Pratap Singh of Jaipur in 1799 CE in Jaipur, Rajasthan,
India, It is also known as the Palace of Winds or the
Palace of Breeze. It is famous for its honeycomb-like
structure with 953 small windows or jharokhas that allow
the breeze to flow through and keep the palace cool. It
was designed as an extension of the City Palace and was
used by the royal women to observe the street festivities
without being seen by the public.

¢ Statue of Gomateshwara: This is a monolithic statue
of Bahubali, also known as Gomateshwara, a revered
figure in Jainism. It is located on Vindyagiri Hill in
Shravanabelagola, Karnataka, India. It was built by
Chamundaraya, a minister of the Ganga king Rachamalla
IV, in 983 CE. It is one of the largest free-standing
statues in the world, measuring 17 meters in height. It
is an important pilgrimage site for Jains and is the venue
for the Mahamastakabhisheka festival that takes place
every 12 years, when the statue is anointed with various
substances such as milk, saffron, and sandalwood paste."
107,"Who of the following ruler constructed the
‘Sanchi Stupa’t",Bimbisara,Ashoka,"Harshavardihana
yey sate",Pusyamitra,URBC.S. (Pre),1994.0,b,"Exp) Option b is the correct answer.

The Sanchi Stupa was constructed by the Mauryan emperor

Ashoka the Great in the 3rd century BCE. Originally

a simple hemispherical brick structure housing the

relics of the Buddha, it was later crowned with a chatra,

symbolizing high rank and providing honor and shelter

to the relics. Ashoka, overseeing its construction, had a

personal connection to Sanchi, as his wife Devi hailed from

nearby Vidisha. The stupa saw enhancements like elaborately
carved toranas and a surrounding balustrade during the Ist
century BCE, Originally built with bricks, the Sanchi Stupa
holds immense significance in Indian architecture and
remained relevant until the 11th century.

Important Tips

Stupas: ;

Stupas, integral to Buddhist heritage, are mound-

like structures often used for meditation and relic

preservation.

« Origins: Stupas served as burial mounds since Vedic
times, containing ashes and relics of the deceased.

¢ Symbolism: These structures symbolize a traditional |
burial cumulus, preserving remains and relics of the |
deceased. __.

» Ashokan Epoch: The zenith of stupa art was during
Ashoka’s reign. He is beleived to have constructed
around 84,000 stupas, each enshrining Buddha's relics.

¢ Nine Principal Stupas: According to tradition, nine
stupas were built, eight over relics and one over the
vessel that held them. They stand at key sites: Rajagriha,
Vaishali, Kapilvastu, Allakapa, Ramagrama,
Vethadipa, Pava, Kushinagar, and Pippalvina.

e Structure: A stupa consists of cylindrical drum and
circular anda, crowned by harmika and chhatra.
Minimal variations exist in shape and size.

Upperlevel ee
walleway Chatras wt Ee Yast
or Ambulatory _ovo— BUBEESE -—— Harmika
Passageway 7” a Stupa Dome
West | ra ‘East
& torana| i eet \ torana 7
» en \
ae Le rer Double South torana Stone fence
- stairway"
