Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
90," <p>With reference to Corporate Social Responsibility (CSR) rules in India, consider the following statements:</p><p>1. CSR rules specify that expenditures that benefit the company directly or its employees will not be considered as CSR activities.</p><p>2. CSR rules do not specify minimum spending on CSR activities. </p><p>Which of the statements given above is/are correct?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Economics (Indian Economy),a,Medium,Fundamental(F),"<ul><li>A<strong> company satisfying any of the following criteria</strong> during the immediately preceding financial year is required to comply with CSR provisions specified under <strong>section 135(1) of the Companies Act, 2013 read with the Companies (CSR Policy) Rules, 2014</strong> made thereunder:<br/><ol data-mce-style=""list-style-type: lower-roman;"" style=""list-style-type: lower-roman;""><li>net worth of rupees five hundred crore or more, or</li><li>turnover of rupees one thousand crore or more, or</li><li>net profit of rupees five crore or more. </li></ol></li><li>Section 135 of the Companies Act 2013 (Act), mandates that certain companies must allocate at<strong> least 2% of their average net profits from the preceding three financial years towards CSR activities. Hence statement 2 is not correct.</strong><br/></li><li>Under the Companies (CSR Policy) Rules, 2014, <strong>any activity benefitting employees of the company shall not be considered as eligible CSR activity. </strong>As per the rule, any activity designed exclusively for the benefit of employees shall be considered as an “activity benefitting employees” and will not qualify as permissible CSR expenditure. <strong>Hence statement 1 is correct. </strong></li></ul>"
91," <p>With reference to radioisotope thermoelectric generators (RTGs), consider the following statements:</p><p>1. RTGs are miniature fission reactors.</p><p>2. RTGs are used for powering the onboard systems of spacecrafts.</p><p>3. RTGs can use Plutonium-238, which is a by-product of weapons development </p><p>Which of the statements given above are correct?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Current Affairs,b,Medium,Current Affairs(CA),"<ul><li>Radioisotope Thermoelectric Generators (RTGs) are lightweight, compact spacecraft power systems that are extraordinarily reliable. RTGs provide electrical power using heat from the natural radioactive decay of plutonium-238, in the form of plutonium oxide. The large difference in temperature between this hot fuel and the cold environment of space is applied across special solid-state metallic junctions called thermocouples, which generates an electrical current using no moving parts.</li><li>Elimination tehchnique could have been used if statement 3 was difficult especially because of its second part.</li><li><strong>Statement 1 is not correct </strong>as the principles are different. Thus, options (a), (c) and (d) are incorrect.</li><li><strong>Statement 2 is correct</strong> as its use in the spacecrafts has been its primary applications. NASA has been using the technology since the 1960s.</li><li><strong>Statement 3 is correct:</strong> Pu-238 is used due to its low half-life.</li></ul>"
92," <p>Consider the following statements:</p><p>Statement-I:</p><p>Giant stars live much longer than dwarf stars. </p><p>Statement-II:</p><p>Compared to dwarf stars, giant stars have a greater rate of nuclear reactions.</p><p>Which one of the following is correct in respect of the above statements?</p>",(a) Both Statement-I and Statement-II are correct and Statement-I Statement-II explains,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-I is incorrect, but Statement-II is correct",Science And Technology,d,Medium,Fundamental(F),"<ul><li><strong>Giant Stars: </strong>Giant stars have masses from eight times to as much as 100 times that of the mass of our sun. These massive stars have hotter and denser cores than dwarf stars (stars that are smaller than five times the mass of our sun). Therefore, giant stars have a greater rate of the nuclear reactions that light up stars. Massive stars also use up the hydrogen fuel in their core faster, despite starting out with much more of it, meaning they live much shorter lives than dwarf stars. A giant star will also end its life in a spectacular fashion, via a supernova explosion, leaving behind a strange object such as a neutron star or an even more bizarre black hole. <br/></li><li><strong>Statement I is not correct and statement 2 is correct: </strong>Giant stars are short-lived due to the faster rates of nuclear reactions. <strong>Hence option (d) is the correct answer.</strong></li></ul>"
93, <p>Which one of the following is synthesised in human body that dilates blood vessels and increases blood flow?</p>,(a) Nitric oxide,(b) Nitrous oxide,(c) Nitrogen dioxide,(d) Nitrogen pentoxide,Basic Science (Biology),a,Difficult,tFundamental(F),"<ul><li>Nitric oxide (NO) is produced naturally by the human body and is one of the most important molecules for blood vessel health. It's a vasodilator, meaning it relaxes the inner muscles of your blood vessels, causing the vessels to widen. In this way, nitric oxide increases blood flow and lowers blood pressure. <strong>Hence option (a) is the correct answer.</strong></li></ul>"
94, <p>Consider the following activities:</p><p>1. Identification of narcotics on passengers at airports or in aircraft</p><p>2. Monitoring of precipitation</p><p>3. Tracking the migration of animals</p><p>In how many of the above activities can the radars be used?</p>,(a) Only one,(b) Only two,(c) All three,(d) None,Science And Technology,b,Medium,Current Affairs(CA),"<ul><li>Radar, electromagnetic sensor used for detecting, locating, tracking, and recognizing objects of various kinds at considerable distances. It operates by transmitting electromagnetic energy toward objects, commonly referred to as targets, and observing the echoes returned from them.</li><li><strong>Option 1 is not correct: </strong>At the airports scanners use X-ray machines and metal detectors and not radar-based detectors (which use long-wave radiations; radiowaves) are generally used. At the same time, millimetre wave radar applications have also been used for airport surface movement control and foreign object detection, but the same cannot be called conventional radar. Thus option 1 is not correct.</li><li><strong>Option 2 is correct: </strong>Weather radars can be used to monitor the weather of a particular place.</li><li><strong>Option 3 is correct:</strong> Using radar has allowed researchers to examine migration altitude, speed, and wing beat frequency of birds, bats, and even insects during migration.</li></ul>"
95, <p>Consider the following aircraft:</p><p>1. Rafael</p><p>2. MiG-29</p><p>3. Tejas MK-1</p><p>How many of the above are considered fifth generation fighter aircraft?</p>,(a) Only one,(b) Only two,(c) All three,(d) None,Current Affairs,d,Medium,Current Affairs(CA),"<ul><li>Fifth generation fighters are the most technologically advanced jets ever built. They were designed to operate with the help of digital programs and fly-by-wire to counter the threats they counter on the battlefield. Sophisticated avionics, stealth technology and super maneuvrability are just a few advantages over older jets that gives them domination in the sky. Being invisible to the enemies is a priority for the engineers, but it is also an extremely hard task for them. The stealth technology is a complex and advanced range of techniques which makes the aircraft (or any other vehicle) less visible to the opponent’s radars, and therefore reduces the chance of being detected.</li><li><strong>Option 1 is not correct: </strong>Rafael is often dubbed 4+ or 4.5.</li><li><strong>Option 2 is not correct:</strong> The Mikoyan MiG-29 (NATO reporting name: Fulcrum) is a 4th-generation jet fighter aircraft designed in the Soviet Union for an air superiority role.</li><li><strong>Option 3 is not correct:</strong> The Tejas Mark-1A is an indigenously designed, developed and manufactured modern 4-plus generation fighter aircraft with more than 65 per cent indigenous components.</li></ul>"
96, <p>In which of the following are hydrogels used?</p><p>1. Controlled drug delivery in patients</p><p>2. Mobile air-conditioning systems</p><p>3. Preparation of industrial lubricants</p><p>Select the correct answer using the code given below:</p>,(a) 1 only,(b) 1 and 2 only,(c) 2 and 3 only,"(d) 1, 2 and 3",Current Affairs,d,Difficult,tFundamental(F),"<ul><li>Hydrogels have been in the news for their diverse applications. Recently, hydrogels were in the news for their application in developing glucose-measuring technique in smartphones. Hydrogels are cross-linked polymeric networks swollen in biological fluid. They are widely used in the field of medicine. However, their uses are varied. </li><li>This class of materials is used for local drug delivery because they provide high biocompatibility , drug protection , spatiotemporal control of the drug release , and physicochemical tailorability.</li><li><strong>Option 1 is correct: </strong>Hydrophilic polymeric networks that are capable of imbibing huge volumes of water and undergoing swelling and shrinkage suitably to facilitate controlled drug-release are called hydrogels. Their porosity and compatibility with aqueous environments make them highly attractive bio-compatible drug delivery vehicles.</li><li><strong>Option 2 is correct:</strong> Due to its water-absorbing properties hydrogels may be used to cool down electronic items.</li><li><strong>Option 3 is correct:</strong> Researches show hydrogels can be used as lubricants because of their excellent anti-friction and anti-wear properties.</li></ul>"
97," <p>Which one of the following is the exhaust pipe emission from Fuel Cell Electric Vehicles, powered by hydrogen?</p>",(a) Hydrogen peroxide,(b) Hydronium,(c) Oxygen,(d) Water vapour,Environment,d,Easy,Fundamental(F),<ul><li>Fuel cell electric vehicles (FCEVs) are powered by hydrogen. They are more efficient than conventional internal combustion engine vehicles and produce no harmful tailpipe emissions—they only emit water vapor and warm air. <strong>Hence option (d) is the correct answer.</strong></li></ul>
98," <p>Recently, the term ""pumped-storage hydropower"" is actually and appropriately discussed in the context of which one of the following?</p>",(a) Irrigation of terraced crop fields,(b) Lift irrigation of cereal crops,(c) Long duration energy storage,(d) Rainwater harvesting system,Current Affairs,c,Easy,Fundamental(F),"<ul><li><strong>Pumped storage hydropower (PSH) is a type of hydroelectric energy storage. </strong>It is a configuration of two water reservoirs at different elevations that can generate power as water moves down from one to the other (discharge), passing through a turbine. <strong>Hence option (c) is the correct answer.</strong></li></ul>"
99," <p>""Membrane Bioreactors"" are often discussed in the context of:</p>",(a) Assisted reproductive technologies,(b) Drug delivery nanotechnologies,(c) Vaccine production technologies,(d) Wastewater treatment technologies,Current Affairs,d,Easy,Current Affairs(CA),"<ul><li>Membrane bioreactor (MBR) is a new type of wastewater treatment technology combining membrane separation process with conventional activated sludge (CAS) treatment process. Due to the fact that the membrane pore size may be below 0.1μm, MBR can effectively produce a high-quality clarified effluent. <strong>Hence option (d) is the correct answer.</strong></li></ul>"
100," <p>With reference to the Indian economy, ""Collateral Borrowing and Lending Obligations are the instruments of:</p>",(a) Bond market,(b) Forex market,(c) Money market,(d) Stock market,Economics (Indian Economy),c,Easy,Fundamental(F),"<ul><li><strong>Collateral Borrowing and Lending Obligations (CBLO) is a money market instrument</strong> that represents an obligation between a borrower and a lender. The instrument works like a bond where the lender buys the CBLO and a borrower sells the money market instrument with interest. The term, the interest rate, and the specifics of the CBLO are often all negotiable between the two parties.<strong> In India, CBLOs are operated by the Clearing Corporation of India Ltd. (CCIL) and the Reserve Bank of India (RBI). Hence option (c) is the correct answer. </strong></li></ul>"
